"Project.ID","Species","RR_lowhigh","Variance_lowhigh","Longitude_mean","Latitude_mean","Comparison","det_diet_breadth_n","habitat_breadth_n","stringency_med","HMI_med","Treatment_Activity_NoSame","Habitat_closure","family","trophic_level","Habitat_closure.1","activity_cycle","foraging_stratum","trophic_groups","hum_mod_noSame","brain_mass_relative","proj_sp","Hunted","Duration"
"NPTara_P1","Rupicapra rupicapra",-0.541916210836022,0.43483709273183,1.45077118108054,0.3416492014262,"Year",-0.885048545571163,0.557287084109857,2.21358225829806,-0.848615630703602,"Low","Closed","Bovidae","herbivore","Closed","mix","G","large_herbivore",0.0441954887934141,0.4553,"NPTara_P1 Rupicapra rupicapra","Yes (commonly)","3-9 months"
"NPTara_P1","Sus scrofa",0.260283098263666,0.0384491634491634,1.45077118108054,0.3416492014262,"Year",-0.885048545571163,2.3674225753539,2.21358225829806,-0.848615630703602,"Low","Closed","Suidae","omnivore","Closed","mix","G","large_omnivore",0.0441954887934141,0.4343,"NPTara_P1 Sus scrofa","Yes (commonly)",">9 months"
"NPTara_P1","Ursus arctos",-0.116209148172357,0.00480167627195432,1.45077118108054,0.3416492014262,"Year",0.0979633886319227,1.16066558119121,2.21358225829806,-0.848615630703602,"Low","Closed","Ursidae","omnivore","Closed","mix","G","large_omnivore",0.0441954887934141,0.4748,"NPTara_P1 Ursus arctos","No",NA
"NPTara_P1","Vulpes vulpes",-0.286656957036536,0.0309142496847415,1.45077118108054,0.3416492014262,"Year",0.0979633886319227,1.76404407827255,2.21358225829806,-0.848615630703602,"Low","Closed","Canidae","omnivore","Closed","mix","G","small_omnivore",0.0441954887934141,0.4547,"NPTara_P1 Vulpes vulpes","Yes (commonly)",">9 months"
"NY_Forest_Albany_Pine_Bush","Odocoileus virginianus",0.177326388652247,0.00778201746331983,-0.155576853719542,0.276270029094217,"Year",-0.885048545571163,3.5741795695166,0.656829949841747,1.02812967698544,"High","Open","Cervidae","herbivore","Open","mix","G","large_herbivore",0.657260414628783,0.454,"NY_Forest_Albany_Pine_Bush Odocoileus virginianus","Yes (commonly)","<3 months"
"NY_Forest_Albany_Pine_Bush","Procyon lotor",0.152975821654134,0.00696883812141252,-0.155576853719542,0.276270029094217,"Year",2.06398725703809,-1.25284840713419,0.656829949841747,1.02812967698544,"High","Open","Procyonidae","omnivore","Open","nocturnal_only","G","small_omnivore",0.657260414628783,0.4371,"NY_Forest_Albany_Pine_Bush Procyon lotor","Yes (rarely)","3-9 months"
"NY_Forest_Albany_Pine_Bush","Sylvilagus floridanus",0.161294189601879,0.00722664218686251,-0.155576853719542,0.276270029094217,"Year",-0.885048545571163,3.5741795695166,0.656829949841747,1.02812967698544,"High","Open","Leporidae","herbivore","Open","mix","G","small_herbivore",0.657260414628783,0.286,"NY_Forest_Albany_Pine_Bush Sylvilagus floridanus","Yes (rarely)","3-9 months"
"NY_Forest_Dyken_Pond","Odocoileus virginianus",0.245251849247502,0.0179134483539969,-0.148316064587718,0.277138568307741,"Year",-0.885048545571163,3.5741795695166,0.656829949841747,-0.238489724047043,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.723000131008691,0.454,"NY_Forest_Dyken_Pond Odocoileus virginianus","No",NA
"NY_Forest_Mianus_River_Gorge","Canis latrans",-0.137201121513485,0.0328592975651799,-0.151539442449649,0.193457759948035,"Year",0.0979633886319227,1.16066558119121,0.656829949841747,0.475304361030987,"High","Closed","Canidae","carnivore","Closed","mix","G","small_carnivore",NA,0.4856,"NY_Forest_Mianus_River_Gorge Canis latrans","No",NA
"NY_Forest_Mianus_River_Gorge","Didelphis virginiana",0.017241806434506,0.0040431066518023,-0.151539442449649,0.193457759948035,"Year",2.06398725703809,-0.0460914129714919,0.656829949841747,0.475304361030987,"High","Closed","Didelphidae","omnivore","Closed","nocturnal_only","S","small_omnivore",NA,0.2745,"NY_Forest_Mianus_River_Gorge Didelphis virginiana","No",NA
"NY_Forest_Mianus_River_Gorge","Odocoileus virginianus",0.470423885608298,0.00579344777791318,-0.151539442449649,0.193457759948035,"Year",-0.885048545571163,3.5741795695166,0.656829949841747,0.475304361030987,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",NA,0.454,"NY_Forest_Mianus_River_Gorge Odocoileus virginianus","Yes (commonly)","<3 months"
"NY_Forest_Mianus_River_Gorge","Procyon lotor",-0.0103730245981878,0.00139734389982652,-0.151539442449649,0.193457759948035,"Year",2.06398725703809,-1.25284840713419,0.656829949841747,0.475304361030987,"High","Closed","Procyonidae","omnivore","Closed","nocturnal_only","G","small_omnivore",NA,0.4371,"NY_Forest_Mianus_River_Gorge Procyon lotor","No",NA
"NY_Forest_Mianus_River_Gorge","Vulpes vulpes",0.628114710289091,0.0918752744839701,-0.151539442449649,0.193457759948035,"Year",0.0979633886319227,1.76404407827255,0.656829949841747,0.475304361030987,"High","Closed","Canidae","omnivore","Closed","mix","G","small_omnivore",NA,0.4547,"NY_Forest_Mianus_River_Gorge Vulpes vulpes","No",NA
"NY_Forest_St_Lawrence_University","Odocoileus virginianus",-0.713666910791122,0.0380865654534682,-0.176582841477675,0.367154356216982,"Year",-0.885048545571163,3.5741795695166,0.656829949841747,-0.910158105265881,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",2.41933365114975,0.454,"NY_Forest_St_Lawrence_University Odocoileus virginianus","Yes (commonly)","3-9 months"
"OFP","Sus barbatus",1.84135641036743,0.492459449608165,3.01393711638549,-2.08256088121619,"Year",-0.885048545571163,-1.25284840713419,-0.242992315823832,-0.921403580215533,"High","Closed","Suidae","omnivore","Closed","mix","G","large_omnivore",1.06714239804,0.4349,"OFP Sus barbatus","Yes (rarely)",NA
"OFP","Tragulus javanicus",-0.614009860001221,0.125973287865871,3.01393711638549,-2.08256088121619,"Year",0.0979633886319227,-0.64946991005284,-0.242992315823832,-0.921403580215533,"High","Closed","Tragulidae","herbivore","Closed","nocturnal_only","G","small_herbivore",1.06714239804,0.3699,"OFP Tragulus javanicus","Yes (rarely)",NA
"OH_Forest_Huston-Brumbaugh Nature Center","Didelphis virginiana",-0.00677574947368929,0.000678620155756954,-0.280155163864608,0.174622350408498,"Year",2.06398725703809,-0.0460914129714919,-0.692903448656621,0.856924484439655,"Low","Open","Didelphidae","omnivore","Open","nocturnal_only","S","small_omnivore",0.819584902197233,0.2745,"OH_Forest_Huston-Brumbaugh Nature Center Didelphis virginiana","No",NA
"OH_Forest_Huston-Brumbaugh Nature Center","Odocoileus virginianus",-0.0901007166224798,0.00786045569309774,-0.280155163864608,0.174622350408498,"Year",-0.885048545571163,3.5741795695166,-0.692903448656621,0.856924484439655,"Low","Open","Cervidae","herbivore","Open","mix","G","large_herbivore",0.819584902197233,0.454,"OH_Forest_Huston-Brumbaugh Nature Center Odocoileus virginianus","No",NA
"OH_Forest_Huston-Brumbaugh Nature Center","Procyon lotor",-0.0236439449287637,0.000109411326855905,-0.280155163864608,0.174622350408498,"Year",2.06398725703809,-1.25284840713419,-0.692903448656621,0.856924484439655,"Low","Open","Procyonidae","omnivore","Open","nocturnal_only","G","small_omnivore",0.819584902197233,0.4371,"OH_Forest_Huston-Brumbaugh Nature Center Procyon lotor","No",NA
"OH_Forest_Huston-Brumbaugh Nature Center","Vulpes vulpes",0.155163338141645,0.0164352051250147,-0.280155163864608,0.174622350408498,"Year",0.0979633886319227,1.76404407827255,-0.692903448656621,0.856924484439655,"Low","Open","Canidae","omnivore","Open","mix","G","small_omnivore",0.819584902197233,0.4547,"OH_Forest_Huston-Brumbaugh Nature Center Vulpes vulpes","No",NA
"OK_Grassland_Ardmore","Odocoileus virginianus",0.0558409003447017,0.00876485146342285,-0.55836289358809,-0.19114224005028,"Year",-0.885048545571163,3.5741795695166,-1.76536603273478,-0.823181027872737,"Low","Open","Cervidae","herbivore","Open","mix","G","large_herbivore",0.680244119282086,0.454,"OK_Grassland_Ardmore Odocoileus virginianus","Yes (commonly)","3-9 months"
"OK_Grassland_Burneyville","Odocoileus virginianus",0.104380630693001,0.00756984764031468,-0.558235090403833,-0.195486148128576,"Year",-0.885048545571163,3.5741795695166,-1.76536603273478,-0.82831330301976,"Low","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",1.93478808258053,0.454,"OK_Grassland_Burneyville Odocoileus virginianus","Yes (commonly)","3-9 months"
"OKO_LOG","Capreolus capreolus",0.0215750023039944,0.000885082165970001,1.23812529278643,0.660550144575542,"Year",-0.885048545571163,0.557287084109857,0.171792864777827,0.600210964589901,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.2991884072256,0.4547,"OKO_LOG Capreolus capreolus",NA,NA
"OKO_LOG","Cervus elaphus",0.00545703946305817,0.00206966507533246,1.23812529278643,0.660550144575542,"Year",-0.885048545571163,0.557287084109857,0.171792864777827,0.600210964589901,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.2991884072256,0.4897,"OKO_LOG Cervus elaphus",NA,NA
"OKO_LOG","Lepus europaeus",0.00790441280616228,0.00220349764210588,1.23812529278643,0.660550144575542,"Year",-0.885048545571163,-0.0460914129714919,0.171792864777827,0.600210964589901,"High","Closed","Leporidae","herbivore","Closed","nocturnal_only","G","small_herbivore",0.2991884072256,0.32,"OKO_LOG Lepus europaeus",NA,NA
"OKO_LOG","Martes foina",-0.0381156329225122,0.000370709025311701,1.23812529278643,0.660550144575542,"Year",1.08097532283501,0.557287084109857,0.171792864777827,0.600210964589901,"High","Closed","Mustelidae","omnivore","Closed","mix","G","small_carnivore",0.2991884072256,0.414,"OKO_LOG Martes foina",NA,NA
"OKO_LOG","Martes martes",-0.0870113769896297,0.0909090909090909,1.23812529278643,0.660550144575542,"Year",0.0979633886319227,-0.64946991005284,0.171792864777827,0.600210964589901,"High","Closed","Mustelidae","omnivore","Closed","nocturnal_only","S","small_carnivore",0.2991884072256,0.4236,"OKO_LOG Martes martes",NA,NA
"OKO_LOG","Meles meles",-0.0205307324553868,7.84145809878596e-05,1.23812529278643,0.660550144575542,"Year",2.06398725703809,1.16066558119121,0.171792864777827,0.600210964589901,"High","Closed","Mustelidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.2991884072256,0.425,"OKO_LOG Meles meles",NA,NA
"OKO_LOG","Procyon lotor",0.0231415285616943,0.00437733621876844,1.23812529278643,0.660550144575542,"Year",2.06398725703809,-1.25284840713419,0.171792864777827,0.600210964589901,"High","Closed","Procyonidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.2991884072256,0.4371,"OKO_LOG Procyon lotor",NA,NA
"OKO_LOG","Sus scrofa",-0.0378973261776903,0.000594995102767123,1.23812529278643,0.660550144575542,"Year",-0.885048545571163,2.3674225753539,0.171792864777827,0.600210964589901,"High","Closed","Suidae","omnivore","Closed","mix","G","large_omnivore",0.2991884072256,0.4343,"OKO_LOG Sus scrofa",NA,NA
"OKO_LOG","Vulpes vulpes",0.028247891869118,0.000304378791980369,1.23812529278643,0.660550144575542,"Year",0.0979633886319227,1.76404407827255,0.171792864777827,0.600210964589901,"High","Closed","Canidae","omnivore","Closed","mix","G","small_omnivore",0.2991884072256,0.4547,"OKO_LOG Vulpes vulpes",NA,NA
"OR_Forest_Oregon_State_University","Didelphis virginiana",-0.0959369425951339,0.00917638924898453,-1.01002827367184,0.367711131314851,"Year",2.06398725703809,-0.0460914129714919,-0.346875451145689,-1.20963282048558,"High","Closed","Didelphidae","omnivore","Closed","nocturnal_only","S","small_omnivore",0.0256074397843692,0.2745,"OR_Forest_Oregon_State_University Didelphis virginiana","Yes (rarely)",">9 months"
"OR_Forest_Oregon_State_University","Odocoileus hemionus",0.0135553523533746,0.0229619651876532,-1.01002827367184,0.367711131314851,"Year",-0.885048545571163,3.5741795695166,-0.346875451145689,-1.20963282048558,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.0256074397843692,0.4638,"OR_Forest_Oregon_State_University Odocoileus hemionus","Yes (commonly)","3-9 months"
"PacificRimArray","Canis lupus",0.149331131105893,0.00766992511446949,-1.04523272052556,0.612166834589523,"Year",-0.885048545571163,2.3674225753539,1.10599372198877,-1.41459948837556,"Low","Closed","Canidae","carnivore","Closed","mix","G","large_carnivore",0.0429937151204338,0.4775,"PacificRimArray Canis lupus","Yes (rarely)","3-9 months"
"PacificRimArray","Odocoileus hemionus",0.042598193921511,0.00753365758541742,-1.04523272052556,0.612166834589523,"Year",-0.885048545571163,3.5741795695166,1.10599372198877,-1.41459948837556,"Low","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.0429937151204338,0.4638,"PacificRimArray Odocoileus hemionus","Yes (commonly)","3-9 months"
"PacificRimArray","Procyon lotor",-0.0243502054649579,0.00105018903898362,-1.04523272052556,0.612166834589523,"Year",2.06398725703809,-1.25284840713419,1.10599372198877,-1.41459948837556,"Low","Closed","Procyonidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.0429937151204338,0.4371,"PacificRimArray Procyon lotor","No",NA
"PacificRimArray","Puma concolor",-0.192371892647456,0.0374158249158249,-1.04523272052556,0.612166834589523,"Year",-0.885048545571163,1.16066558119121,1.10599372198877,-1.41459948837556,"Low","Closed","Felidae","carnivore","Closed","mix","G","large_carnivore",0.0429937151204338,0.4536,"PacificRimArray Puma concolor","Yes (rarely)","3-9 months"
"PacificRimArray","Ursus americanus",0.152433158411017,0.0683242552047633,-1.04523272052556,0.612166834589523,"Year",0.0979633886319227,0.557287084109857,1.10599372198877,-1.41459948837556,"Low","Closed","Ursidae","omnivore","Closed","mix","G","large_omnivore",0.0429937151204338,0.4763,"PacificRimArray Ursus americanus","Yes (commonly)","3-9 months"
"PCA_Chile","Lepus europaeus",-0.147471213438632,0.00651843406506247,-0.129619258875465,-3.91788443764949,"Season",-0.885048545571163,-0.0460914129714919,0.69120854138711,-0.619923946412109,"Low","Closed","Leporidae","herbivore","Closed","nocturnal_only","G","small_herbivore",0.752331778491585,0.32,"PCA_Chile Lepus europaeus","Yes (commonly)",NA
"PCA_Chile","Lycalopex culpaeus",-0.249246175216847,0.0208058849363197,-0.129619258875465,-3.91788443764949,"Season",-0.885048545571163,1.16066558119121,0.69120854138711,-0.619923946412109,"Low","Closed","Canidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.752331778491585,0.4197,"PCA_Chile Lycalopex culpaeus","Yes (rarely)",NA
"PCA_Chile","Lycalopex griseus",0.101400114441729,0.0260022586109543,-0.129619258875465,-3.91788443764949,"Season",1.08097532283501,-0.0460914129714919,0.69120854138711,-0.619923946412109,"Low","Closed","Canidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.752331778491585,0.4172,"PCA_Chile Lycalopex griseus","Yes (rarely)",">9 months"
"PCA_Chile","Oryctolagus cuniculus",-0.135012435549272,0.00167961593674256,-0.129619258875465,-3.91788443764949,"Season",-0.885048545571163,0.557287084109857,0.69120854138711,-0.619923946412109,"Low","Closed","Leporidae","herbivore","Closed","nocturnal_only","G","small_herbivore",0.752331778491585,0.31,"PCA_Chile Oryctolagus cuniculus","Yes (commonly)",">9 months"
"PNAB_CAM","Capreolus capreolus",-0.0485869327898075,0.0210285167495266,1.30506315086355,0.459050012031893,"Year",-0.885048545571163,0.557287084109857,-0.416379994922183,0.166826849408924,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.09287812383702,0.4547,"PNAB_CAM Capreolus capreolus","Yes (commonly)","3-9 months"
"PNAB_CAM","Cervus elaphus",0.0181244246158813,0.00909378314432569,1.30506315086355,0.459050012031893,"Year",-0.885048545571163,0.557287084109857,-0.416379994922183,0.166826849408924,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.09287812383702,0.4897,"PNAB_CAM Cervus elaphus","Yes (commonly)","3-9 months"
"PNAB_CAM","Lepus europaeus",-0.111127719379984,0.00666762998916083,1.30506315086355,0.459050012031893,"Year",-0.885048545571163,-0.0460914129714919,-0.416379994922183,0.166826849408924,"High","Closed","Leporidae","herbivore","Closed","nocturnal_only","G","small_herbivore",0.09287812383702,0.32,"PNAB_CAM Lepus europaeus","Yes (commonly)","3-9 months"
"PNAB_CAM","Martes foina",0.0778024379043199,0.0153620307362948,1.30506315086355,0.459050012031893,"Year",1.08097532283501,0.557287084109857,-0.416379994922183,0.166826849408924,"High","Closed","Mustelidae","omnivore","Closed","mix","G","small_carnivore",0.09287812383702,0.414,"PNAB_CAM Martes foina","No",NA
"PNAB_CAM","Meles meles",0.0779615414697118,0.00611793611793612,1.30506315086355,0.459050012031893,"Year",2.06398725703809,1.16066558119121,-0.416379994922183,0.166826849408924,"High","Closed","Mustelidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.09287812383702,0.425,"PNAB_CAM Meles meles","No",NA
"PNAB_CAM","Rupicapra rupicapra",-0.204794412646013,0.0604247604247604,1.30506315086355,0.459050012031893,"Year",-0.885048545571163,0.557287084109857,-0.416379994922183,0.166826849408924,"High","Closed","Bovidae","herbivore","Closed","mix","G","large_herbivore",0.09287812383702,0.4553,"PNAB_CAM Rupicapra rupicapra","Yes (commonly)","3-9 months"
"PNAB_CAM","Ursus arctos",-0.447462881717431,0.0440247632543029,1.30506315086355,0.459050012031893,"Year",0.0979633886319227,1.16066558119121,-0.416379994922183,0.166826849408924,"High","Closed","Ursidae","omnivore","Closed","mix","G","large_omnivore",0.09287812383702,0.4748,"PNAB_CAM Ursus arctos","No",NA
"PNAB_CAM","Vulpes vulpes",0.229008670766608,0.00402333447999083,1.30506315086355,0.459050012031893,"Year",0.0979633886319227,1.76404407827255,-0.416379994922183,0.166826849408924,"High","Closed","Canidae","omnivore","Closed","mix","G","small_omnivore",0.09287812383702,0.4547,"PNAB_CAM Vulpes vulpes","Yes (commonly)","3-9 months"
"RI_Forest_University_of_Rhode_Island","Odocoileus virginianus",0.237745699074837,0.00789901312967019,-0.115382130264627,0.210631043775212,"Year",-0.885048545571163,3.5741795695166,0.206918817008958,1.28103947690048,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.805964846459553,0.454,"RI_Forest_University_of_Rhode_Island Odocoileus virginianus","No",NA
"SantaCruz","Canis latrans",0.439231970578982,0.00755546536796537,-0.98615571705953,-0.0223656853969383,"Year",0.0979633886319227,1.16066558119121,1.38326453640898,-0.170079018966038,"High","Closed","Canidae","carnivore","Closed","mix","G","small_carnivore",0.629008334434861,0.4856,"SantaCruz Canis latrans","Yes (rarely)",NA
"SantaCruz","Didelphis virginiana",0.069882896093155,0.00082240358222452,-0.98615571705953,-0.0223656853969383,"Year",2.06398725703809,-0.0460914129714919,1.38326453640898,-0.170079018966038,"High","Closed","Didelphidae","omnivore","Closed","nocturnal_only","S","small_omnivore",0.629008334434861,0.2745,"SantaCruz Didelphis virginiana","Yes (rarely)",NA
"SantaCruz","Lynx rufus",0.0916896475661499,0.00256926463017286,-0.98615571705953,-0.0223656853969383,"Year",-0.885048545571163,0.557287084109857,1.38326453640898,-0.170079018966038,"High","Closed","Felidae","carnivore","Closed","nocturnal_only","G","small_carnivore",0.629008334434861,0.4481,"SantaCruz Lynx rufus","No",NA
"SantaCruz","Mephitis mephitis",0.106546341689641,0.000529774479847567,-0.98615571705953,-0.0223656853969383,"Year",2.06398725703809,0.557287084109857,1.38326453640898,-0.170079018966038,"High","Closed","Mephitidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.629008334434861,0.3037,"SantaCruz Mephitis mephitis","Yes (rarely)",NA
"SantaCruz","Odocoileus hemionus",0.0854016261533437,0.0140724141003367,-0.98615571705953,-0.0223656853969383,"Year",-0.885048545571163,3.5741795695166,1.38326453640898,-0.170079018966038,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.629008334434861,0.4638,"SantaCruz Odocoileus hemionus","Yes (rarely)",NA
"SantaCruz","Puma concolor",0.0383753950124601,0.00526756759054221,-0.98615571705953,-0.0223656853969383,"Year",-0.885048545571163,1.16066558119121,1.38326453640898,-0.170079018966038,"High","Closed","Felidae","carnivore","Closed","mix","G","large_carnivore",0.629008334434861,0.4536,"SantaCruz Puma concolor","No",NA
"SantaCruz","Urocyon cinereoargenteus",0.0998752011500759,0.000169458452004617,-0.98615571705953,-0.0223656853969383,"Year",2.06398725703809,-0.64946991005284,1.38326453640898,-0.170079018966038,"High","Closed","Canidae","omnivore","Closed","mix","G","small_omnivore",0.629008334434861,0.4483,"SantaCruz Urocyon cinereoargenteus","Yes (rarely)",NA
"SC_Forest_Piedmont","Canis latrans",0.0291565842914556,0.0029288240495137,-0.299836687845733,-0.193333407456398,"Year",0.0979633886319227,1.16066558119121,-0.692903448656621,-0.566395872396252,"High","Closed","Canidae","carnivore","Closed","mix","G","small_carnivore",0.611614514738009,0.4856,"SC_Forest_Piedmont Canis latrans","Yes (commonly)",">9 months"
"SC_Forest_Piedmont","Dasypus novemcinctus",-0.028591133329259,0.00229103305887298,-0.299836687845733,-0.193333407456398,"Year",-0.885048545571163,1.16066558119121,-0.692903448656621,-0.566395872396252,"High","Closed","Dasypodidae","carnivore","Closed","nocturnal_only","G","small_carnivore",0.611614514738009,0.2628,"SC_Forest_Piedmont Dasypus novemcinctus","No",NA
"SC_Forest_Piedmont","Lynx rufus",0.267479365134261,0.0136368393511251,-0.299836687845733,-0.193333407456398,"Year",-0.885048545571163,0.557287084109857,-0.692903448656621,-0.566395872396252,"High","Closed","Felidae","carnivore","Closed","nocturnal_only","G","small_carnivore",0.611614514738009,0.4481,"SC_Forest_Piedmont Lynx rufus","Yes (rarely)","3-9 months"
"SC_Forest_Piedmont","Odocoileus virginianus",-0.0808351759347881,0.00203624503269048,-0.299836687845733,-0.193333407456398,"Year",-0.885048545571163,3.5741795695166,-0.692903448656621,-0.566395872396252,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.611614514738009,0.454,"SC_Forest_Piedmont Odocoileus virginianus","Yes (commonly)","3-9 months"
"SC_Forest_Piedmont","Procyon lotor",0.131788388406735,0.00522367055798967,-0.299836687845733,-0.193333407456398,"Year",2.06398725703809,-1.25284840713419,-0.692903448656621,-0.566395872396252,"High","Closed","Procyonidae","omnivore","Closed","nocturnal_only","G","small_omnivore",0.611614514738009,0.4371,"SC_Forest_Piedmont Procyon lotor","Yes (rarely)",NA
"SC_Forest_Piedmont","Sus scrofa",-0.367985944921787,0.0112301716346892,-0.299836687845733,-0.193333407456398,"Year",-0.885048545571163,2.3674225753539,-0.692903448656621,-0.566395872396252,"High","Closed","Suidae","omnivore","Closed","mix","G","large_omnivore",0.611614514738009,0.4343,"SC_Forest_Piedmont Sus scrofa","Yes (commonly)",">9 months"
"SC_Forest_Piedmont","Sylvilagus floridanus",0.115512887121844,0.00752937538651825,-0.299836687845733,-0.193333407456398,"Year",-0.885048545571163,3.5741795695166,-0.692903448656621,-0.566395872396252,"High","Closed","Leporidae","herbivore","Closed","mix","G","small_herbivore",0.611614514738009,0.286,"SC_Forest_Piedmont Sylvilagus floridanus","Yes (rarely)",">9 months"
"SD_Grassland_Custer_County","Canis latrans",0.504925901638802,0.107843137254902,-0.671414560489204,0.330412347027787,"Year",0.0979633886319227,1.16066558119121,-1.80049198496591,-1.05824828294329,"High","Open","Canidae","carnivore","Open","mix","G","small_carnivore",0.915281312206221,0.4856,"SD_Grassland_Custer_County Canis latrans","Yes (commonly)",">9 months"
"SD_Grassland_Custer_County","Odocoileus virginianus",0.101328453679787,0.00568421143568498,-0.671414560489204,0.330412347027787,"Year",-0.885048545571163,3.5741795695166,-1.80049198496591,-1.05824828294329,"High","Open","Cervidae","herbivore","Open","mix","G","large_herbivore",0.915281312206221,0.454,"SD_Grassland_Custer_County Odocoileus virginianus","Yes (commonly)","<3 months"
"SD_Shelterbelt_and_Grassland_Brookings","Didelphis virginiana",0.00822651627080382,0.00110318826325711,-0.551055839364444,0.363008640760173,"Year",2.06398725703809,-0.0460914129714919,-1.80049198496591,1.07478908100019,"High","Open","Didelphidae","omnivore","Open","nocturnal_only","S","small_omnivore",0.633587939620789,0.2745,"SD_Shelterbelt_and_Grassland_Brookings Didelphis virginiana","Yes (commonly)",">9 months"
"SD_Shelterbelt_and_Grassland_Brookings","Odocoileus virginianus",-0.379489621704904,0.00702541672329929,-0.551055839364444,0.363008640760173,"Year",-0.885048545571163,3.5741795695166,-1.80049198496591,1.07478908100019,"High","Open","Cervidae","herbivore","Open","mix","G","large_herbivore",0.633587939620789,0.454,"SD_Shelterbelt_and_Grassland_Brookings Odocoileus virginianus","Yes (commonly)","3-9 months"
"SD_Shelterbelt_and_Grassland_Brookings","Procyon lotor",-0.0337619551095301,0.000529407557971429,-0.551055839364444,0.363008640760173,"Year",2.06398725703809,-1.25284840713419,-1.80049198496591,1.07478908100019,"High","Open","Procyonidae","omnivore","Open","nocturnal_only","G","small_omnivore",0.633587939620789,0.4371,"SD_Shelterbelt_and_Grassland_Brookings Procyon lotor","Yes (commonly)",">9 months"
"SD_Shelterbelt_and_Grassland_Brookings","Sylvilagus floridanus",-0.0458374544091266,0.00189448459370736,-0.551055839364444,0.363008640760173,"Year",-0.885048545571163,3.5741795695166,-1.80049198496591,1.07478908100019,"High","Open","Leporidae","herbivore","Open","mix","G","small_herbivore",0.633587939620789,0.286,"SD_Shelterbelt_and_Grassland_Brookings Sylvilagus floridanus","Yes (rarely)","3-9 months"
"SeatoSkyMamMon","Canis latrans",0.218689200964829,0.153571428571429,-1.00156706644963,0.695948067368073,"Year",0.0979633886319227,1.16066558119121,-0.346875451145689,-1.45400809246626,"Low","Closed","Canidae","carnivore","Closed","mix","G","small_carnivore",0.268273093104128,0.4856,"SeatoSkyMamMon Canis latrans","Yes (commonly)","3-9 months"
"SeatoSkyMamMon","Lepus americanus",-0.0224728558520586,0.00965909090909092,-1.00156706644963,0.695948067368073,"Year",-0.885048545571163,-0.64946991005284,-0.346875451145689,-1.45400809246626,"Low","Closed","Leporidae","herbivore","Closed","nocturnal_only","G","small_herbivore",0.268273093104128,0.3092,"SeatoSkyMamMon Lepus americanus","Yes (commonly)","3-9 months"
"SeatoSkyMamMon","Marmota caligata",-0.22314355131421,3.8875,-1.00156706644963,0.695948067368073,"Year",1.08097532283501,-0.64946991005284,-0.346875451145689,-1.45400809246626,"Low","Closed","Sciuridae","herbivore","Closed","diurnal_only","G","small_herbivore",0.268273093104128,0.3249,"SeatoSkyMamMon Marmota caligata","No",NA
"SeatoSkyMamMon","Odocoileus hemionus",-0.299516530098784,0.0354186118892001,-1.00156706644963,0.695948067368073,"Year",-0.885048545571163,3.5741795695166,-0.346875451145689,-1.45400809246626,"Low","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.268273093104128,0.4638,"SeatoSkyMamMon Odocoileus hemionus","Yes (commonly)","<3 months"
"SeatoSkyMamMon","Ursus americanus",-0.012422519998557,0.385648148148148,-1.00156706644963,0.695948067368073,"Year",0.0979633886319227,0.557287084109857,-0.346875451145689,-1.45400809246626,"Low","Closed","Ursidae","omnivore","Closed","mix","G","large_omnivore",0.268273093104128,0.4763,"SeatoSkyMamMon Ursus americanus","Yes (commonly)","<3 months"
"Silva-Rodriguez2020","Lycalopex griseus",0.191350963513349,0.0202266299778338,-0.145180173994504,-4.1543793108099,"Season",1.08097532283501,-0.0460914129714919,0.933353403576186,1.19661579209205,"Low","Open","Canidae","omnivore","Open","nocturnal_only","G","small_omnivore",1.35497342612677,0.4172,"Silva-Rodriguez2020 Lycalopex griseus","No",NA
"Slovenia","Capreolus capreolus",-0.707321233597309,0.0782583409856137,1.36976047462199,0.434615099583979,"Season",-0.885048545571163,0.557287084109857,1.10599372198877,-0.767269640950363,"High","Closed","Cervidae","herbivore","Closed","mix","G","large_herbivore",0.451386105549367,0.4547,"Slovenia Capreolus capreolus","Yes (commonly)","3-9 months"
